香港频道,#genre#
无线新闻台,https://cdn6.cc.cd/163189/wxxwt
无线新闻台,https://cdn.qd.je/163189.php?id=wxxw
无线新闻台,http://main.light-ott.net:80/play/live.php?extension=ts&mac=00:1A:79:3A:93:FD&stream=1495601
无线新闻台,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
无线新闻台,http://r.jdshipin.com/CkuBd
无线新闻台,https://cdn6.163189.xyz/163189/wxxw
无线新闻台,https://cdn6.cc.cd/163189/wxxw
明珠台,https://cdn.qd.je/163189/mzt
明珠台,https://cdn.qd.je/163189/mztvtt
明珠台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
明珠台,http://tv123.cc.cd/live.php?ch=1401&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=dfcc4f99c55dfbb2f314b874521dcc5a46184aea409d4f87cf36bb30f84316ca
明珠台,http://tv123.cc.cd/live.php?ch=1923&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=bca3c9235d113913e3c7094dabdc97a35c9a768fd283b257fdb4c310f7afeeed
明珠台,http://tv123.cc.cd/live.php?ch=1962&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=748248eeb75ab09b1559869ba486d635f4872d882df7de2f87eadae3168abd98
明珠台,http://o11.163189.xyz/stream/tvb/mzt/
明珠台,http://r.jdshipin.com/ZQ4kN
明珠台,http://r.jdshipin.com/jUx8K
明珠台,https://php.jdshipin.com:2096/TVOD/iptv.php?id=mzt
明珠台,https://o11.163189.xyz/stream/tvb/mzt/
明珠台,https://cdn10.163189.xyz/163189/mzt/
明珠台,https://mytv.cdn.loc.cc/o12.php?id=mzt
明珠台,https://cdn3.indevs.in/stream/tvb/mzt/
明珠台,https://10.fast.hidns.vip/163189/mzt/
TVB Plus,https://cdn.1989.click/hk/hmkgb3?token=f8df7b099cca7bb76248bf749f6ad58432e7f24f82f41e00
TVB Plus,https://cdn.qd.je/163189/tvbp2
TVB Plus,https://cdn.qd.je/163189/tvbp
TVB Plus,https://cdn.qd.je/163189/tvbpvtt
TVB Plus,#KODIPROP:inputstream.adaptive.manifest_type=mpd
TVB Plus,http://www.kaniptv.cn/uadl.php?etoken=DkTxM1bWmOF7ONY1WGvFGVSM36KL5qOJwi%2BrMjXR94M1R4lDBibFRw51SNCMdSN9E%2B35A4GobDwb%2FsyaOzMJ3Ez4hqEusz9qqeRiTiUUvoYJL7StM%2F%2F2sJKT989G7tWF2NLSuPGoZdaTGCWVeeqTzq%2Biw5BCp88NW9J1tG9%2FyItL%2FUsGiVyqFU686djbNBVwEhW2qBNnmwc40NOGjY3Kdu6mAEcIbRm5q3b0zrFihuBN8Nxjl3pJJavFyzJ3R7zrgJxt8%2FAcHV4Ol9M2KdYQFFGKbwhT1NQ8u%2FgvYC3V0VvofO1fvB8crZcnLW1rohFIaecVbHzIFlMK7vDgs9LYhH6d1IXxNgII59oXMVDOK5lp86iS4fjcAydKfDmCwPGvx13pe8DhCI0bOhqMOvquIw%3D%3D
TVB Plus,http://tv123.cc.cd/live.php?ch=1609&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=c9bbe9e939f613eb13b033c771c1e110bec11639a4c9af21e8cb83856212516b
TVB Plus,http://tv123.cc.cd/live.php?ch=1651&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=e7a1e39a2fb12a4e756781764726ea72328482fbfa12ed8baf5d4d2761097e1f
TVB Plus,http://tv123.cc.cd/live.php?ch=1900&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=da0a6dc49ae1e9b066308b3b75c9eb6cd860874151a86c056fec8ae41c272f8b
TVB Plus,http://tv123.cc.cd/live.php?ch=1963&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=068689f50f1489c5e5821263e371e1bd665feb89f6bbaf3dd80fcd5637301289
TVB Plus,http://tv123.cc.cd/live.php?ch=2020&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=0e1e3fbcff2e75cd82d8d5316034f52f00d67ebd78d304a6481ed22b64a2c4e2
TVB Plus,http://o11.163189.xyz/stream/tvb/tvbp/
TVB Plus,http://r.jdshipin.com/Nr5jq
TVB Plus,http://r.jdshipin.com/ndGgS
TVB Plus,https://o11.163189.xyz/stream/tvb/tvbp/
TVB Plus,https://php.jdshipin.com:2096/TVOD/iptv.php?id=tvbp
TVB Plus,https://smt.1678520.xyz/163189/tvbp
TVB Plus,https://cdn3.indevs.in/stream/tvb/tvbp/
TVB Plus,https://10.fast.hidns.vip/163189/tvbp/
HOY 77,https://hoytv-live-stream.hoy.tv/ch77/index-fhd.m3u8
HOY 77,https://cdn.qd.je/163189/hoy
HOY 77,https://cdn.qd.je/163189/hoy2
HOY 77,http://tv123.cc.cd/live.php?ch=1239&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=b3485478fbb558e80bec2d7a6c05603cec3d28e191161b6831e93ef29ce305eb
HOY 77,http://tv123.cc.cd/live.php?ch=1240&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=f23a5be93e451284c0e19c796b854c510f2e2a4ba08c7021b7830da222a840ab
HOY 77,http://tv123.cc.cd/live.php?ch=1597&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=5407cefc64a74ba80cbdc2d15ef2a79bc1cc1211db240821dab68dfb3faff301
HOY 77,http://tv123.cc.cd/live.php?ch=1667&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=71ca902fe4987609326967bb08f2adce85d8c28f7338214c5f08bc053c9d4624
HOY 77,http://tv123.cc.cd/live.php?ch=1901&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=0cf786ef80db4335829ed5aa27ed96c020b0147778a6ee818e3079c562422ac8
HOY 77,http://tv123.cc.cd/live.php?ch=1902&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=507196fa132a3d99671957ee45327834a389795550c6e766503b53ec976dce51
HOY 77,http://r.jdshipin.com/sFw4S
HOY 77,http://cdn.163189.xyz/163189/hoy#https://cdn6.163189.xyz/163189/hoy
HOY 77,https://cdn6.cc.cd/163189/hoy
HOY 77,https://fast.hidns.vip/163189/hoy
HOY 77,http://cdn.163189.xyz/163189/hoy
HOY 76,http://tv123.cc.cd/live.php?ch=1242&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=ab69ed792ca6a6e56853a908bd39ec927b131f06c762ebd6c3fb31a01fc9bb1f
HOY 76,http://tv123.cc.cd/live.php?ch=1904&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=456aae5f1e4ad57134a4e93a4cf8a8537748bd112a19e5edaf55730c2624e8ad
HOY 76,https://cdn.qd.je/163189/hoy76
HOY 76,https://cdn11.163189.xyz/163189/hoy76
HOY 76,https://php.946985.filegear-sg.me/iptv/jacktv.php?id=7tad3n
HOY 78,http://tv123.cc.cd/live.php?ch=1241&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=eca75d4efced8eae782a999848012121924e5b2169c28854e56ae836b373ef5e
HOY 78,http://tv123.cc.cd/live.php?ch=1596&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=dc1f60a8cce063ce711b4b3ec93bff8234685ec01a0a7190fcec0bb3d324ad83
HOY 78,http://tv123.cc.cd/live.php?ch=1903&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=070f7a56cfd0cea4610a487cfc33461d1064909ceb072aba177d60cc3136a9da
HOY 78,https://cdn.qd.je/163189/hoy78
HOY 78,https://php.946985.filegear-sg.me/iptv/jacktv.php?id=38q53s
HOY 78,https://cdn.163189.xyz/163189/hoy78
HOY 78,https://fast.hidns.vip/163189/hoy78
MYTVSUPER18台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
NOW新闻台,https://iptv.1989.click/hk/sneh8t?token=5feacb167e9d73f4404adef65765f2e2ff16f373993c1732
NOW新闻台,https://cdn.qd.je/163189/now
NOW新闻台,http://tv123.cc.cd/live.php?ch=1245&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=77dd45992c9693ec55f30426736f12f54ea25f4bb5f3db7c3b0a111a07fc1c0b
NOW新闻台,http://tv123.cc.cd/live.php?ch=1599&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=03883d8779bb84dacaf774208928368d0abed3191c588a0e229ee0bb2d98e4dc
NOW新闻台,http://tv123.cc.cd/live.php?ch=1658&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=ea1ca8754941af030f21ee4d150490e45df4ddb51f6346b0d95bf83995191bcd
NOW新闻台,http://tv123.cc.cd/live.php?ch=1907&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=5eaf4b8dd638a358dbbb108c893d46efda6dd97494b8b902091fc255198e545a
NOW新闻台,http://cdn.163189.xyz/163189/now
NOW新闻台,https://fast.hidns.vip/163189/now
Now财经台,https://iptv.1989.click/hk/8tqmxd?token=5feacb167e9d73f4404adef65765f2e2ff16f373993c1732
Now财经台,http://tv123.cc.cd/live.php?ch=1659&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=becf07330e6b3162826d98dd508de14fe18427ef6dc58c0255ca5e6f31fb12bc
ROCK Action,#KODIPROP:inputstream.adaptive.manifest_type=mpd
ROCK Action,http://tv123.cc.cd/live.php?ch=262&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=4d91238a73bc3799cc64a17b326e03d58c1f5d148616a886e5943bda493433a5
ROCK Action,http://tv123.cc.cd/live.php?ch=1214&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=f1d0f24c3adae536e04faaff7ec81ec243932197313392d6927f24db2e45ce02
ROCK Action,http://tv123.cc.cd/live.php?ch=1556&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=04bf1db71af7d52098eaa8dec1b198a3d77d64c2b43e072876155c16596a15bc
ROCK Action,http://tv123.cc.cd/live.php?ch=1600&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=68f47bdba4939290471994afd11366be4ec4b105e29577657e879b9e5264efaa
ROCK Action,http://tv123.cc.cd/live.php?ch=1795&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=cabc6ae3ee9db19f9a6ac6a04aa4cdb398f8a9ae24c3071dcd5fbec652f19290
ROCK Action,http://tv123.cc.cd/live.php?ch=2109&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=27abb24f24505df97ebcef656f340f71e408e3af7a7edcfeee7420e6305b9416
ROCK Action,http://4gtv.cnlive.club/channel/n21b197ce/index.m3u8?q=1784702901150
ROCK Action,http://4gtv.cnlive.club/channel/n21b197ce/index.m3u8?q=1782639885837
ROCK Extreme,#KODIPROP:inputstream.adaptive.manifest_type=mpd
ROCK 綜藝娛樂,#KODIPROP:inputstream.adaptive.manifest_type=mpd
RTHK 31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8
RTHK 31,https://cdn.qd.je/163189/rthk31
RTHK 31,http://tv123.cc.cd/live.php?ch=1246&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=c153ce09839f1f2852e20733e20bd0842881abbf34db5cea939d25ccdbc3560c
RTHK 31,http://tv123.cc.cd/live.php?ch=1669&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=02aa8403019844f51fc2eb3fb83ef2087e5c6dec0a01e8158a7fe8607cb1fb33
RTHK 31,http://tv123.cc.cd/live.php?ch=1908&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=83ff9a2b5a41d9cad77d7eb87534982bcfad8a998440eef53639c914da9c3815
RTHK 31,http://cdn.163189.xyz/163189/rthk31
RTHK 31,https://fast.hidns.vip/163189/rthk31
RTHK 32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
RTHK 32,https://cdn.qd.je/163189/rthk32
RTHK 32,http://tv123.cc.cd/live.php?ch=1247&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=4e8480d2aa2e9753348e4f23e32aad564b213aac82c09ea24c722b2af2e2d52c
RTHK 32,http://tv123.cc.cd/live.php?ch=1670&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=0d21e89bb14198742e082891ee1ccf3bbddda6e7e058123b7c06ac3116c8b0fb
RTHK 32,http://tv123.cc.cd/live.php?ch=1909&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=004f07ffb5550233e8066f870c6e38a5b007876d5858a872895adfb6907d8cdb
RTHK 32,http://cdn.163189.xyz/163189/rthk32
RTHK 32,https://fast.hidns.vip/163189/rthk32
RTHK 33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
RTHK 33,#KODIPROP:inputstream.adaptive.manifest_type=mpd
RTHK 33,http://tv123.cc.cd/live.php?ch=1671&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=f1baaa8f03c10991a8cd24bc12f2bee8c527927efa7fc56290ee48888924af03
RTHK 33,http://cdn6.163189.xyz/163189/cctv1
RTHK 34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8
RTHK 34,http://tv123.cc.cd/live.php?ch=1672&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=34a1807ff8df33f88c8314de99e36e8955bc9de7e65b825c3ebcd3f38e1a7f7c
SUPER EYT,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER Kids Channel,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER Sports,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER煲剧,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER奖门人,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER识食,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER识叹,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER Music,#KODIPROP:inputstream.adaptive.manifest_type=mpd
TVB J1,https://cdn.qd.je/163189/tvb1
TVB J1,https://cdn.qd.je/163189/j1
TVB J1,http://tv123.cc.cd/live.php?ch=1257&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=0b39e18a910df375f56b5d694b5f95e9ec90771b371770a8352e5576396b7758
TVB J1,http://tv123.cc.cd/live.php?ch=1258&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=565457382d73cd247f63efa5cd60033604fd2fac68b7d4d98e7797a7b5c64c33
TVB J1,http://tv123.cc.cd/live.php?ch=1918&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=4a23a41d769ff592f2b0749c80ba09a8fc273174ba63c4610fa399fd1088e5eb
TVB J1,http://tv123.cc.cd/live.php?ch=1919&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=16b11af9678378bb91d8a6aa01340fa581a8cff68f72609e0ce868be4cdfe513
TVB J1,https://cdn6.cc.cd/163189/tvb1
TVB J1,https://cdn6.cc.cd/163189/j1
TVB J1,https://bcovlive-a.akamaihd.net/e360e3f9895c4fae99b133ec8dc20f01/us-west-2/5324042807001/4a3bca5b047b4564b18bb12dfa26ba62/playlist_ssaiM.m3u8
TVB FREE,#KODIPROP:inputstream.adaptive.manifest_type=mpd
TVB1,https://cdn.qd.je/163189/tvb1
TVB1,https://cdn.qd.je/163189/j1
TVB1,http://tv123.cc.cd/live.php?ch=1257&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=0b39e18a910df375f56b5d694b5f95e9ec90771b371770a8352e5576396b7758
TVB1,http://tv123.cc.cd/live.php?ch=1258&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=565457382d73cd247f63efa5cd60033604fd2fac68b7d4d98e7797a7b5c64c33
TVB1,http://tv123.cc.cd/live.php?ch=1918&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=4a23a41d769ff592f2b0749c80ba09a8fc273174ba63c4610fa399fd1088e5eb
TVB1,http://tv123.cc.cd/live.php?ch=1919&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=16b11af9678378bb91d8a6aa01340fa581a8cff68f72609e0ce868be4cdfe513
TVB1,https://cdn6.cc.cd/163189/tvb1
TVB1,https://cdn6.cc.cd/163189/j1
TVB1,https://bcovlive-a.akamaihd.net/e360e3f9895c4fae99b133ec8dc20f01/us-west-2/5324042807001/4a3bca5b047b4564b18bb12dfa26ba62/playlist_ssaiM.m3u8
myTV SUPER直播足球3台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
myTV SUPER直播足球4台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
互動窗 1,#KODIPROP:inputstream.adaptive.manifest_type=mpd
互動窗 2,#KODIPROP:inputstream.adaptive.manifest_type=mpd
华丽翡翠台,https://cdn.qd.je/163189/hlfct
华丽翡翠台,https://cdn.qd.je/163189/hlt
华丽翡翠台,https://cdn.qd.je/163189/jade
华丽翡翠台,https://cdn.qd.je/163189/jade2
华丽翡翠台,http://tv123.cc.cd/live.php?ch=1282&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=082e802dd7bfb8001663148d0d51347c406076f8436c495fff03193878e38a02
华丽翡翠台,http://tv123.cc.cd/live.php?ch=1939&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=6d55d31aeabc7fe18661a01ea47e907d5b8ecc63b008b36a3e7880dab4964757
华丽翡翠台,http://tv123.cc.cd/live.php?ch=1949&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=e4450173ef6ff4fb77ba2d05a9644b49eff82d515e0adfb8a5dd40386933dcaf
华丽翡翠台,http://tv123.cc.cd/live.php?ch=1950&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=e4d36096cbce04d4e19485303e47e6533aac679228e610124667be1d7c96d6ec
华丽翡翠台,http://tv123.cc.cd/live.php?ch=1951&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=8396f9f2d517feb14551d857d71920daaacce66b14e17580413fe541cca71f49
华丽翡翠台,https://cdn6.cc.cd/163189/hlfct
华丽翡翠台,https://cdn6.cc.cd/163189/jade
华丽翡翠台,http://r.jdshipin.com/thuYX
华丽翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
华丽翡翠台,https://o11.163189.xyz/stream/live/hlt/
华丽翡翠台,http://o11.163189.xyz/stream/live/jade/
华丽翡翠台,http://o11.163189.xyz/stream/live/hlt/
华丽翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=Wlt
华丽翡翠台,https://o11.163189.xyz/stream/live/jade/
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
华丽翡翠台,https://cdn3.indevs.in/stream/live/hlt/
华丽翡翠台,https://cdn3.indevs.in/stream/live/jade/
黄金翡翠台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
黃金華劇台,https://cdn.qd.je/163189/hjhjt
黃金華劇台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
黃金華劇台,http://tv123.cc.cd/live.php?ch=1607&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=205e9b54f6a6a9196c006ca8281b33cdf3025e3156f9537a88176434408022aa
黃金華劇台,http://tv123.cc.cd/live.php?ch=1964&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=9fb861ee948b472b9219d7160a29bd38ca7ab26dbf5f160447dba1c42c6ca139
黃金華劇台,https://cdn10.163189.xyz/163189/hjhjt/
黃金華劇台,https://10.fast.hidns.vip/163189/hjhjt/
翡翠剧集台,https://cdn.qd.je/163189/tvbd
翡翠剧集台,http://tv123.cc.cd/live.php?ch=1259&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=5fb7da9a269f452b0edfa1398ba7528e837cb43a35190948602c850e4886dab3
翡翠剧集台,http://tv123.cc.cd/live.php?ch=1920&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=c83ab239048bbb0126dd2237b381119ce4b36a07a872bf95c24b127f700e2ddc
翡翠剧集台,https://cdn6.cc.cd/163189/tvbd
娛樂新聞台,https://cdn.qd.je/163189/ylxw
娛樂新聞台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
娛樂新聞台,http://tv123.cc.cd/live.php?ch=1606&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=746e9252bff5583d7b8d0f679e6ba088465ab42924d720a7664caeab10f00ba9
娛樂新聞台,http://tv123.cc.cd/live.php?ch=1941&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=a077607a0636efdc329ef1337c9e4b72f00cf567648c0ec5e2efe229445ac15d
娛樂新聞台,https://cdn6.cc.cd/163189/ylxw
娛樂新聞台,https://cdn9.163189.xyz/smt3.1.1.php?id=Tvbentertainment
娛樂新聞台,https://cdn6.163189.xyz/163189/ylxw
娛樂新聞台,http://v2hcdn.jdshipin.com/enew/enew.stream/chunklist_w103.m3u8
星河台,https://cdn.qd.je/163189/tvbxh
星河台,https://cdn.qd.je/163189/xinghe
星河台,https://cdn.qd.je/163189/tvbxh2
星河台,http://tv123.cc.cd/live.php?ch=1277&sid=6b50c655ee340727d0b03d0b79e2c9db&exp=1785733233&sig=e04ef598928135a1826e2614bd5f81e2bcc36a53fd98aa4286252841176241a3
